Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
160,Entry long,2010-11-01 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,90.52,100,9052,-26,-0.29,0,5,0.06,-37,-0.41,-70,-0.07,4
161,Exit short,2010-11-02 08:15,TX60,90.37,100,9028,-9,-0.10,0,12,0.13,-12,-0.13,-79,-0.08,4
161,Entry short,2010-11-02 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,90.28,100,9028,-9,-0.10,0,12,0.13,-12,-0.13,-79,-0.08,4
162,Exit long,2010-11-04 08:30,TX60,92.13,100,9204,9,0.10,0,28,0.30,-8,-0.09,-70,-0.07,4
162,Entry long,2010-11-04 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,92.04,100,9204,9,0.10,0,28,0.30,-8,-0.09,-70,-0.07,4
163,Exit long,2010-11-05 08:30,TX60,92.9,100,9289,1,0.01,0,15,0.16,-2,-0.02,-69,-0.07,4
163,Entry long,2010-11-05 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,92.89,100,9289,1,0.01,0,15,0.16,-2,-0.02,-69,-0.07,4
164,Exit short,2010-11-08 08:00,TX60,92.4,100,9243,3,0.03,0,8,0.09,-20,-0.22,-66,-0.07,4
164,Entry short,2010-11-08 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,92.43,100,9243,3,0.03,0,8,0.09,-20,-0.22,-66,-0.07,4
165,Exit short,2010-11-10 08:00,TX60,91.66,100,9159,-7,-0.08,0,25,0.27,-14,-0.15,-73,-0.07,4
165,Entry short,2010-11-10 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,91.59,100,9159,-7,-0.08,0,25,0.27,-14,-0.15,-73,-0.07,4
166,Exit long,2010-11-11 08:30,TX60,91.57,100,9178,-21,-0.23,0,3,0.03,-25,-0.27,-94,-0.09,4
166,Entry long,2010-11-11 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,91.78,100,9178,-21,-0.23,0,3,0.03,-25,-0.27,-94,-0.09,4
167,Exit long,2010-11-12 08:00,TX60,91.12,100,9176,-64,-0.70,0,8,0.09,-69,-0.75,-158,-0.16,4
167,Entry long,2010-11-12 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,91.76,100,9176,-64,-0.70,0,8,0.09,-69,-0.75,-158,-0.16,4
168,Exit short,2010-11-15 08:00,TX60,91.27,100,9117,-10,-0.11,0,16,0.18,-21,-0.23,-168,-0.17,4
168,Entry short,2010-11-15 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,91.17,100,9117,-10,-0.11,0,16,0.18,-21,-0.23,-168,-0.17,4
169,Exit long,2010-11-17 08:15,TX60,89.69,100,8976,-7,-0.08,0,9,0.10,-25,-0.28,-175,-0.17,4
169,Entry long,2010-11-17 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,89.76,100,8976,-7,-0.08,0,9,0.10,-25,-0.28,-175,-0.17,4
170,Exit long,2010-11-18 08:15,TX60,90.98,100,9095,3,0.03,0,15,0.16,-6,-0.07,-172,-0.17,4
170,Entry long,2010-11-18 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,90.95,100,9095,3,0.03,0,15,0.16,-6,-0.07,-172,-0.17,4
171,Exit short,2010-11-19 08:30,TX60,90.7,100,9040,-30,-0.33,0,8,0.09,-34,-0.38,-202,-0.20,4
171,Entry short,2010-11-19 07:30,C0|S|MKT|15|v0.3.0-tier0|SPY,90.4,100,9040,-30,-0.33,0,8,0.09,-34,-0.38,-202,-0.20,4
172,Exit long,2010-11-22 08:00,TX60,90.47,100,9097,-50,-0.55,0,3,0.03,-57,-0.63,-252,-0.25,4
172,Entry long,2010-11-22 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,90.97,100,9097,-50,-0.55,0,3,0.03,-57,-0.63,-252,-0.25,4
173,Exit short,2010-11-23 08:00,TX60,89.87,100,8959,-28,-0.31,0,11,0.12,-35,-0.39,-280,-0.28,4
173,Entry short,2010-11-23 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,89.59,100,8959,-28,-0.31,0,11,0.12,-35,-0.39,-280,-0.28,4
174,Exit long,2010-11-24 08:30,TX60,90.73,100,9069,4,0.04,0,18,0.20,-4,-0.04,-276,-0.28,4
174,Entry long,2010-11-24 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,90.69,100,9069,4,0.04,0,18,0.20,-4,-0.04,-276,-0.28,4
175,Exit long,2010-11-26 08:00,TX60,90.4,100,9053,-13,-0.14,0,16,0.18,-13,-0.14,-289,-0.29,4
175,Entry long,2010-11-26 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,90.53,100,9053,-13,-0.14,0,16,0.18,-13,-0.14,-289,-0.29,4
176,Exit short,2010-11-29 08:00,TX60,89.44,100,8934,-10,-0.11,0,21,0.24,-36,-0.40,-299,-0.30,4
176,Entry short,2010-11-29 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,89.34,100,8934,-10,-0.11,0,21,0.24,-36,-0.40,-299,-0.30,4
177,Exit long,2010-11-30 08:00,TX60,89.69,100,8962,7,0.08,0,37,0.41,-12,-0.13,-292,-0.29,4
177,Entry long,2010-11-30 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,89.62,100,8962,7,0.08,0,37,0.41,-12,-0.13,-292,-0.29,4
