Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
132,Entry short,2016-07-21 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,105.74,1317,139259.58,-106.68,-0.08,1.32,12.51,0.01,-106.02,-0.08,9704.05,38.82,0
133,Exit short,2016-07-22 07:00,STP,105.59,1317,138759.12,-304.23,-0.22,1.32,183.72,0.13,-303.57,-0.22,9399.82,37.60,5
133,Entry short,2016-07-22 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,105.36,1317,138759.12,-304.23,-0.22,1.32,183.72,0.13,-303.57,-0.22,9399.82,37.60,5
134,Exit long,2016-07-25 06:35,STP,105.79,1299,137499.15,-79.24,-0.06,1.3,0,0.00,-78.59,-0.06,9320.58,37.28,0
134,Entry long,2016-07-25 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,105.85,1299,137499.15,-79.24,-0.06,1.3,0,0.00,-78.59,-0.06,9320.58,37.28,0
135,Exit long,2016-07-26 07:50,STP,105.85,1296,137272.32,-92.02,-0.07,1.3,634.39,0.46,-91.37,-0.07,9228.57,36.91,15
135,Entry long,2016-07-26 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,105.92,1296,137272.32,-92.02,-0.07,1.3,634.39,0.46,-91.37,-0.07,9228.57,36.91,15
136,Exit short,2016-07-27 12:05,STP,106.95,1281,136849.23,-155,-0.11,1.28,652.67,0.48,-154.36,-0.11,9073.57,36.29,66
136,Entry short,2016-07-27 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,106.83,1281,136849.23,-155,-0.11,1.28,652.67,0.48,-154.36,-0.11,9073.57,36.29,66
137,Exit long,2016-07-28 06:35,STP,106.89,1273,136198.27,-128.57,-0.09,1.27,12.09,0.01,-127.94,-0.09,8945,35.78,0
137,Entry long,2016-07-28 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,106.99,1273,136198.27,-128.57,-0.09,1.27,12.09,0.01,-127.94,-0.09,8945,35.78,0
